# Title: Precious Metals in SDSS Quasar Spectra I: Tracking the Evolution 
#        of Strong, 1.5 < z < 4.5 C IV Absorbers with Thousands of Systems  
# Authors: Cooksey K.L., Kao M.M., Simcoe R.A., O'Meara J.M., Prochaska J.X. 
# Table: Sightline Summary
# ================================================================================
# Byte-by-byte Description of file: apj453982t2_mrt.txt
# --------------------------------------------------------------------------------
#    Bytes Format Units  Label    Explanations
# --------------------------------------------------------------------------------
#   1- 14 A14    ---    QSO      Adopted QSO identifier (1)
#  16- 17 I2     h      RAh      Hour of Right Ascension (J2000) (2)
#  19- 20 I2     min    RAm      Minute of Right Ascension (J2000) (2)
#  22- 26 F5.2   s      RAs      Second of Right Ascension (J2000) (2)
#      28 A1     ---    DE-      Sign of the Declination (J2000) (2)
#  29- 30 I2     deg    DEd      Degree of Declination (J2000) (2)
#  32- 33 I2     arcmin DEm      Arcminute of Declination (J2000) (2)
#  35- 38 F4.1   arcsec DEs      Arcsecond of Declination (J2000) (2)
#  40- 45 F6.4   ---    zQSO     QSO redshift (2)
#  47- 51 F5.2   pix-1  <S/N>    Median signal-to-noise (3)
#  53- 54 I2     ---    fBAL     Binary BAL flag (4) 
#  56- 59 F4.2   ---    DelXmax  Maximum co-moving pathlength available (5) 
#  61- 62 I2     ---    Num      Number of candidate C IV doublets
#  64- 64 I1     ---    NumCIV   Number of confirmed C IV doublets
#  66- 70 F5.3   ---    delXCIV  ? Pathlength blocked by NumCIV doublets (5)
# --------------------------------------------------------------------------------
# Note (1): From the spectroscopic modified Julian date, plate, and fiber number.
# Note (2): From the DR7 QSO catalog (Schneider et al. 2010).
# Note (3): In the region searched for CIV.
# Note (4): Indicates which sightlines were considered BALs by at least one 
#           author (4) and which were confirmed by the authors as BALs to 
#          exclude (8).
# Note (5): In the sightline.
# --------------------------------------------------------------------------------
52262-0689-464 00 29 12.79 +00 31 03.1 2.0611 10.63  0 1.59  2 2 0.092 
52933-1493-510 00 29 12.91 +00 19 46.6 2.7352 16.73  0 1.31  4 3 0.135 
52146-0654-325 00 29 14.21 -09 00 16.1 2.0904  4.37  0 1.28  2 1 0.042 
52146-0654-257 00 29 21.48 -11 05 51.8 1.7753  5.23  0 1.51  2 2 0.150 
52262-0689-245 00 29 24.77 -00 59 14.5 2.9045  6.05  0 1.40  1 1 0.049 
52262-0689-370 00 29 31.78 +01 06 44.5 2.2116  8.78  0 1.50  1 0       
51782-0391-509 00 29 37.33 +00 14 12.8 2.5613  4.20  0 1.29  2 2 0.074 
52145-0653-623 00 29 46.37 -09 35 40.9 3.6118  8.55  0 3.27  2 1 0.076 
52262-0689-410 00 29 49.10 +01 12 48.6 1.9067  7.66  0 3.16  1 1 0.036 
52937-1494-349 00 29 50.91 +00 01 17.3 2.3662 10.24  0 2.03  1 0       
52262-0689-187 00 29 54.96 -00 10 53.4 2.3290  5.12  0 0.86  1 1 0.045 
52145-0653-633 00 30 02.77 -10 00 33.5 2.0307  7.23  0 1.33  0 0       
52146-0654-397 00 30 06.04 -09 28 58.2 1.9585  6.23  0 1.53  0 0       
52146-0654-374 00 30 09.39 -09 02 23.1 1.7856  5.73  0 0.62  0 0       
52262-0689-179 00 30 10.83 -00 34 21.7 2.1009 11.75  0 2.10  0 0       
52262-0689-498 00 30 12.24 +00 43 34.6 2.3066  8.37  0 1.46  0 0       
52262-0689-403 00 30 15.00 +01 13 28.7 2.2242  8.09  0 1.46  0 0       
52933-1493-573 00 30 17.11 +00 53 58.8 2.8357 10.30  0 2.38  0 0       
51782-0391-102 00 30 19.82 -00 26 02.7 2.1143 14.90  0 1.35  0 0       
51821-0417-133 00 31 02.28 +14 02 00.4 2.2179 15.45  0 1.77  0 0       
52146-0654-441 00 31 12.94 -08 58 59.6 2.2527  8.11  0 1.05  0 0       
52262-0689-516 00 31 13.04 +00 10 20.3 2.8591  8.53  0 1.54  1 1 0.078 
51821-0417-192 00 31 15.52 +14 49 19.9 1.9598  6.52  0 1.35  0 0       
52262-0689-518 00 31 20.59 +00 00 42.2 1.7183  6.50  0 1.06  0 0       
53710-2327-305 00 31 22.38 +06 51 38.3 3.3511  4.64  0 1.52  3 2 0.082 
51821-0417-492 00 31 26.79 +15 07 39.5 4.2832  9.15  0 1.16  0 0       
51793-0392-345 00 31 31.44 +00 34 20.2 1.7355  8.57  0 2.26  0 0       
51782-0391-006 00 31 33.60 -00 49 41.5 1.9354  8.61  0 0.95  0 0       
52262-0689-504 00 31 38.17 +00 33 33.2 2.7465  9.75  0 1.62  1 1 0.059 
53710-2327-292 00 31 50.73 +06 29 01.1 2.3140  6.87 12 1.58 11 4 0.223 
52146-0654-445 00 32 03.29 -08 44 05.1 3.2533  7.05  0 0.72  3 1 0.031 
52937-1494-291 00 32 05.54 -00 44 09.5 2.4979 10.83  0 2.04  0 0       
52262-0689-119 00 32 06.88 -00 03 25.0 1.8814  6.49  0 1.52  0 0       
53710-2327-386 00 32 10.14 +07 51 23.2 2.0718 11.77  0 1.46  0 0       
52262-0689-090 00 32 20.52 -00 44 26.4 2.1138  6.99  0 1.38  0 0       
52146-0654-469 00 32 20.99 -09 27 24.3 2.2268  7.27  0 1.03  2 2 0.068 
52262-0689-552 00 32 26.30 +00 16 59.7 2.0479 11.75  0 1.67  5 3 0.125 
52146-0654-081 00 32 50.12 -10 53 57.6 2.4449 22.60  0 1.40  0 0       
52261-0690-310 00 32 56.66 -00 15 57.0 1.9453 17.49  0 1.57  0 0       
51821-0417-507 00 32 59.74 +15 20 53.0 2.0207 11.55  0 2.10  0 0       
51793-0392-299 00 33 04.32 -00 48 13.6 1.7874  6.26  0 1.00  0 0       
52262-0689-541 00 33 04.79 +00 43 38.2 2.2221  5.23  0 0.73  1 0       
53710-2327-290 00 33 09.87 +06 22 13.2 2.6197  8.57  0 1.41  2 2 0.103 
54453-2848-564 00 33 11.34 -17 10 41.5 2.9094  7.68  0 0.87  0 0       
52933-1493-624 00 33 12.80 +00 34 34.9 2.3009  7.12  0 1.38  0 0       
51821-0417-577 00 33 20.32 +15 41 25.0 2.2566 11.37  0 1.26  0 0       
53710-2327-369 00 33 23.57 +08 25 16.0 2.7783  8.87  0 1.33  3 0       
51817-0418-336 00 33 30.49 +15 49 52.5 2.0522  5.66  0 0.84  1 0       
51821-0417-565 00 33 31.04 +16 03 48.4 1.7603  4.16  0 1.47  1 0       
52262-0689-001 00 33 47.91 -01 12 24.5 2.4814  4.96  0 2.62  0 0       
52262-0689-616 00 33 58.67 +00 48 55.4 2.0502 13.64  0 3.13  0 0       
52146-0654-507 00 34 08.15 -09 17 57.3 1.8058  7.02  0 0.90  0 0       
53710-2327-203 00 34 09.03 +06 42 56.0 2.3154  4.44  0 3.51  6 3 0.109 
52162-0655-358 00 34 14.20 -09 27 38.7 1.9023  6.12  0 1.31  0 0       
51817-0418-277 00 34 18.65 +14 51 02.8 2.1141 11.63  0 0.67  0 0       
53710-2327-402 00 34 23.04 +08 22 03.2 2.1188  4.09  0 1.01  6 0       
52146-0654-056 00 34 23.06 -10 50 01.9 1.8293  5.61  0 1.43  1 1 0.033 
52146-0654-106 00 34 29.43 -10 36 26.9 2.2667 13.15  0 1.12  1 0       
51793-0392-436 00 34 32.77 +00 23 53.8 1.8427  8.60  0 1.36  0 0       
52261-0690-270 00 34 38.46 -00 29 13.7 1.9965  5.48  0 0.86  0 0       
51793-0392-208 00 34 51.86 -01 11 25.7 1.8421 11.54  0 0.77  0 0       
51817-0418-433 00 34 55.87 +15 11 36.9 2.0160 11.42  0 0.86  0 0       
52262-0689-025 00 35 00.65 -00 25 05.2 2.3123 14.34  0 1.64  0 0       
52146-0654-545 00 35 01.88 -09 18 17.6 2.4187  4.86  0 1.24  1 0       
51793-0392-440 00 35 03.77 +00 16 41.6 2.6697  5.37  0 1.88  7 4 0.169 
52146-0654-107 00 35 05.61 -10 35 36.3 2.2595 18.21  0 0.95  1 1 0.040 
53710-2327-488 00 35 27.09 +07 50 31.8 2.3808  5.77  0 1.01  0 0       
52261-0690-272 00 35 34.25 -00 32 23.2 2.8512  9.24  0 0.70  0 0       
52261-0690-382 00 35 42.51 +00 22 00.2 2.3095  5.94  0 1.33  0 0       
51793-0392-464 00 35 45.86 +00 23 05.8 3.2241 10.20  0 2.18  1 1 0.042 
51817-0418-418 00 35 46.40 +16 03 46.2 2.0807  7.40  0 0.91  2 2 0.097 
52261-0690-242 00 35 48.53 -01 12 46.5 2.0147  8.81  0 1.41  0 0       
52262-0689-637 00 36 03.60 +00 04 23.3 2.2527  9.17  0 1.35  0 0       
52261-0690-227 00 36 03.63 -00 25 33.1 2.2438 15.27  0 1.69  0 0       
52261-0690-258 00 36 18.84 -00 46 29.8 4.0395 11.55  0 1.38  2 2 0.059 
52261-0690-365 00 36 30.68 +01 05 20.6 2.4518  6.94  0 1.03  0 0       
52261-0690-367 00 36 33.68 +00 50 20.6 2.1753  5.94  0 1.31  0 0       
52146-0654-029 00 36 33.93 -10 12 28.8 2.0836 14.09  0 1.65  1 1 0.033 
52525-1086-524 00 36 37.19 +01 03 14.4 2.2831  8.56  0 1.42  1 1 0.039 
52525-1086-521 00 36 40.34 +01 14 49.3 2.3487 10.57  0 3.17  0 0       
53710-2327-452 00 36 43.44 +08 39 44.3 2.7059  9.08  0 0.76  5 4 0.228 
51817-0418-191 00 36 44.49 +14 35 47.1 2.0952 10.31  0 1.96  0 0       
53349-2058-320 00 36 51.56 +24 44 10.5 2.3570  6.70  0 1.87  6 2 0.078 
53710-2327-443 00 36 53.85 +08 39 36.2 2.5669  6.99  0 1.00  0 0       
51817-0418-449 00 36 56.80 +16 01 13.1 1.7501  4.75  0 0.83  1 1 0.053 
51817-0418-458 00 37 15.51 +15 48 27.2 2.0148 14.54  0 0.85  4 4 0.158 
51817-0418-441 00 37 42.04 +15 49 38.2 2.7069  6.59  0 1.31  2 1 0.035 
53710-2327-090 00 37 47.20 +06 15 32.0 2.5694  8.58  0 0.65  0 0       
52261-0690-462 00 37 50.10 +00 06 54.8 2.0120  4.27  0 1.02  0 0       
53349-2058-321 00 38 09.80 +25 47 34.7 2.8395 14.14  0 1.35  1 0       
51817-0418-131 00 38 15.92 +14 03 04.6 2.7165  8.06  0 1.43  0 0       
53710-2327-551 00 38 26.29 +07 43 18.8 2.9543  6.72  0 0.90  0 0       
52937-1494-045 00 38 28.88 -01 02 15.9 3.4306  5.64  0 1.30  0 0       
51817-0418-128 00 38 37.71 +13 46 20.4 1.9635 14.50  0 1.75  0 0       
52162-0655-270 00 38 38.20 -10 15 58.5 2.1096 15.91  0 1.45  1 1 0.039 
52162-0655-273 00 38 42.66 -09 47 12.7 1.9912  8.83  0 0.76  0 0       
53349-2058-425 00 39 04.46 +25 34 12.0 2.9313  5.20  0 1.43  0 0       
53710-2327-565 00 39 08.85 +08 39 43.4 2.9392  5.80  0 1.36  3 2 0.079 
51793-0392-006 00 39 13.87 -00 59 09.0 2.0835 11.23  0 1.42  0 0       
53349-2058-379 00 39 14.14 +26 09 32.8 2.7154  9.01  0 1.35  0 0       
52162-0655-239 00 39 22.32 -09 50 51.3 1.8810 16.52  0 1.57  1 1 0.049 
52261-0690-524 00 39 22.44 +00 59 51.7 1.9977 11.68  0 1.46  0 0       
51794-0393-315 00 39 22.77 -00 44 09.8 2.1771  4.26  0 1.14  1 0       
52261-0690-510 00 39 24.54 +00 25 01.5 3.2992  9.38  0 0.66  2 1 0.034 
53706-1905-388 00 39 30.31 +00 17 54.2 2.8966 13.76  0 1.80  0 0       
51817-0418-564 00 39 31.18 +16 10 07.1 1.8187  8.51  0 1.40  1 1 0.054 
51879-0419-349 00 39 39.96 +15 27 20.3 2.8599 29.68  0 1.97  1 1 0.040 
52261-0690-504 00 39 40.23 +00 42 41.5 1.7005 18.72  0 0.83  0 0       
53349-2058-225 00 39 44.12 +24 16 59.5 2.5392 11.64  0 1.23  1 1 0.032 
53242-1897-343 00 39 45.18 +14 59 12.4 2.4070 10.28  0 1.30  0 0       
53349-2058-364 00 39 46.93 +26 00 31.7 2.8835  6.77  0 1.05  2 1 0.043 
51817-0418-569 00 39 47.92 +16 12 03.9 1.7443 14.01  0 1.67  1 1 0.027 
53710-2327-620 00 39 52.53 +08 10 46.2 2.6598  6.58  0 2.85  4 2 0.058 
51817-0418-505 00 39 55.81 +15 33 57.1 1.7665 13.58  0 1.28  0 0       
52644-1134-569 00 40 03.46 +00 35 01.8 2.7158  5.13  0 1.02  1 1 0.037 
53349-2058-182 00 40 09.56 +24 36 31.6 2.5319  4.08  0 3.03  0 0       
52261-0690-569 00 40 18.21 +00 55 30.9 2.0272 16.62  0 1.67  1 1 0.065 
51817-0418-052 00 40 23.76 +14 08 07.3 1.8753  6.17  0 1.38  2 1 0.035 
52162-0655-125 00 40 32.17 -10 57 43.9 1.9669  6.60  0 2.75  0 0       
53710-2327-011 00 40 35.82 +06 34 38.5 2.3485 11.26  0 3.32  3 2 0.129 
51794-0393-298 00 40 41.39 -00 55 37.3 2.0891  5.38  0 3.44  6 1 0.058 
53710-2327-634 00 40 47.76 +07 33 10.3 2.7916  9.51  0 1.29  1 1 0.056 
52162-0655-482 00 40 54.65 -09 15 26.8 4.9760 20.72  0 1.73  0 0       
51879-0419-345 00 41 05.97 +15 05 12.3 2.2919 17.08  0 0.82  0 0       
51794-0393-261 00 41 10.01 -00 44 11.9 1.8236  5.75  0 0.74  2 2 0.092 
51879-0419-298 00 41 12.64 +14 05 33.9 2.0980  8.45  0 1.32  0 0       
51817-0418-560 00 41 14.12 +15 04 15.6 2.0345  9.56  0 2.95  0 0       
52162-0655-084 00 41 16.91 -11 01 00.0 1.9469 10.35  0 0.94  1 1 0.036 
52944-1495-250 00 41 21.18 -01 12 20.3 3.4706  8.28  0 1.32  1 1 0.045 
53710-2327-635 00 41 24.17 +07 46 54.2 2.8736 11.77  0 1.74  4 1 0.031 
53349-2058-169 00 41 29.80 +24 17 02.1 2.9366 11.51  0 1.38  1 1 0.037 
52162-0655-562 00 41 42.52 -08 57 04.6 3.5957  7.65  0 0.78  0 0       
51794-0393-250 00 41 43.16 -00 58 55.0 2.5545 15.41  0 1.66  0 0       
53706-1905-424 00 41 46.94 +00 20 47.0 2.8254  7.16  0 1.29  0 0       
52261-0690-593 00 41 52.55 +00 30 05.0 2.3038  4.20  0 3.42  0 0       
52199-0691-381 00 41 55.28 +00 41 02.1 2.5559  6.45  0 0.88  0 0       
52162-0655-051 00 42 05.22 -10 39 57.7 2.4882 14.01  0 1.54  2 2 0.081 
52148-0656-393 00 42 06.18 -09 12 55.7 1.7784  4.76  0 1.02  1 1 0.027 
52199-0691-267 00 42 15.53 -00 34 55.5 2.1254  6.57  0 1.65  0 0       
52261-0690-590 00 42 18.72 +00 32 37.1 3.0627 10.59  0 0.69  2 1 0.042 
52148-0656-269 00 42 19.74 -10 20 09.5 3.8801  7.19  0 0.76  1 1 0.039 
53706-1905-468 00 42 24.97 +00 25 03.7 2.3143  9.44  0 1.50  5 3 0.188 
51879-0419-251 00 42 38.23 +13 50 54.8 1.7716  5.51  0 2.75  0 0       
51817-0418-012 00 42 40.65 +14 15 29.6 3.7305  4.36  0 1.15  1 1 0.039 
51879-0419-250 00 42 41.30 +13 42 41.1 1.7815 20.40  0 1.69  1 1 0.058 
51794-0393-423 00 42 41.96 +00 22 14.0 2.0365 12.76  0 1.57  1 1 0.053 
53349-2058-531 00 42 49.01 +25 53 38.1 2.4783  6.40  0 1.29  0 0       
51794-0393-219 00 42 53.57 -00 55 06.4 1.8806  7.25  0 1.29  2 2 0.102 
52261-0690-599 00 42 54.34 +00 04 57.8 3.1015  4.58  0 1.67  1 1 0.037 
53706-1905-418 00 43 05.30 +00 51 30.2 1.9355  9.94  0 1.29  2 0       
53349-2058-146 00 43 05.34 +24 26 18.8 3.0029 19.09  0 1.62  0 0       
52199-0691-367 00 43 15.10 +01 10 53.2 1.9210  4.46  0 2.80  0 0       
51879-0419-418 00 43 17.22 +15 47 53.2 2.3324  5.12  0 1.28  1 0       
52148-0656-470 00 43 30.70 -09 30 16.8 2.1492  6.18  0 1.26  0 0       
52162-0655-635 00 43 49.53 -09 37 44.1 2.1288  7.91  0 0.66  4 3 0.153 
53349-2058-505 00 43 53.02 +25 36 12.4 2.8210  4.47  0 3.10  1 1 0.030 
53706-1905-448 00 43 57.12 +01 14 17.7 2.6827  6.01  0 1.31  1 1 0.039 
51879-0419-495 00 44 03.47 +15 12 00.0 1.7770  4.28  0 1.29  2 0       
52199-0691-423 00 44 14.22 +00 32 48.9 2.0828  6.85  0 1.11  0 0       
52199-0691-260 00 44 15.82 -00 43 03.1 3.2027 10.00  0 2.72  2 0       
51879-0419-484 00 44 17.55 +15 32 57.0 2.0630  5.51  0 1.04  0 0       
52199-0691-440 00 44 20.11 +00 10 44.1 3.2343  9.12  0 1.89  0 0       
52199-0691-437 00 44 24.47 +00 29 32.8 2.1670  5.96  0 1.46  0 0       
52148-0656-475 00 44 29.40 -09 42 15.4 1.7169 11.42  0 1.37  2 0       
51879-0419-177 00 44 34.05 +14 58 06.0 1.9576  7.93  0 1.48  1 0       
51794-0393-497 00 44 34.08 +00 19 03.5 1.8785  8.73  0 1.46  0 0       
51794-0393-495 00 44 39.33 +00 18 22.8 1.8674 17.34  0 2.45  3 2 0.120 
52148-0656-183 00 44 43.67 -09 46 24.3 2.1082  8.30  0 0.94  0 0       
52944-1495-117 00 44 52.75 -00 08 26.2 3.6189 16.02  0 1.56  3 2 0.125 
52199-0691-207 00 44 54.06 -01 02 00.9 1.8634  7.15  0 1.48  0 0       
51879-0419-121 00 44 55.68 +13 48 31.3 2.2251  7.06  0 2.82  1 1 0.044 
51879-0419-148 00 45 10.00 +14 53 08.9 1.9862 16.06  0 1.39  0 0       
52944-1495-054 00 45 16.60 -00 48 49.6 2.8817  8.88  0 1.39  1 1 0.039 
51879-0419-149 00 45 16.62 +14 18 11.4 2.1242  7.23  0 1.30  2 2 0.088 
51879-0419-144 00 45 26.26 +14 36 43.5 1.9551 11.17  0 1.50  2 1 0.050 
53706-1905-155 00 45 26.58 -00 19 03.6 2.2359 14.03  0 1.38  1 1 0.038 
53706-1905-514 00 45 27.65 +00 14 10.2 2.4291  5.30  0 1.94  4 2 0.109 
52199-0691-475 00 45 29.17 +00 05 55.4 3.0427  7.59  0 1.33  0 0       
52199-0691-471 00 45 38.26 +00 30 16.4 2.1094 16.28  0 0.97  1 1 0.044 
53242-1897-507 00 45 46.58 +15 21 54.0 2.1598  9.35  0 1.53  1 0       
53242-1897-133 00 45 48.20 +14 05 03.8 2.5027  4.34  0 0.80  2 2 0.082 
52199-0691-168 00 45 53.68 -00 02 55.8 2.2238 10.08  0 2.01  1 0       
52199-0691-175 00 45 57.35 -00 05 10.5 2.2997 15.15  0 1.44  4 3 0.139 
52199-0691-500 00 45 58.60 +00 25 24.4 2.2904  8.48  0 1.32  0 0       
52199-0691-180 00 46 00.26 -00 21 22.4 1.9161  8.39  0 1.29  0 0       
51794-0393-558 00 46 13.48 +00 23 58.0 2.1207  4.45  0 1.95  2 1 0.042 
51913-0394-353 00 46 39.86 +00 07 32.1 2.1262  7.72  0 0.79  1 1 0.042 
53706-1905-116 00 46 42.31 -00 07 53.6 2.2340  8.83  0 2.86  0 0       
53349-2058-010 00 46 45.54 +24 06 18.0 2.4394 15.10  0 0.84  0 0       
53706-1905-112 00 46 47.93 -00 06 17.4 2.8379 11.66  0 1.31  1 0       
51879-0419-110 00 46 53.13 +14 29 13.0 2.1424  4.57  0 0.66  0 0       
52199-0691-097 00 46 56.39 -00 59 08.5 1.9709  8.50  0 1.54  0 0       
51794-0393-062 00 47 15.88 -00 36 44.0 2.1978 10.74  0 1.19  4 2 0.118 
51794-0393-589 00 47 16.51 +00 23 16.4 2.2091  4.70  0 0.64  3 1 0.034 
53706-1905-563 00 47 26.73 +00 55 47.4 2.8165  9.93  0 1.93  5 2 0.119 
51879-0419-606 00 47 42.40 +15 59 37.6 1.8296  9.93  0 1.18  1 1 0.037 
53242-1897-074 00 47 57.87 +14 47 44.7 2.7163  9.54  0 1.35  4 1 0.041 
51913-0394-329 00 48 06.05 +00 46 23.6 2.3591  7.53  0 1.10  5 2 0.085 
52148-0656-537 00 48 11.16 -09 07 05.3 1.8644  6.11  0 1.30  4 2 0.067 
52148-0656-110 00 48 14.29 -10 11 00.2 2.0386  9.35  0 1.27  2 1 0.031 
52148-0656-548 00 48 18.05 -09 29 21.0 1.7730 13.63  0 1.42  0 0       
53349-2058-634 00 48 22.36 +24 53 41.0 2.4132 10.99  0 1.64  1 0       
52201-0692-356 00 48 32.30 +00 11 01.9 2.1011 11.50  0 1.74  1 0       
51871-0420-315 00 48 33.56 +14 20 56.8 1.8176  7.99  0 1.35  0 0       
52199-0691-569 00 48 49.62 +01 05 43.5 2.6144  7.46  0 1.34  2 2 0.087 
51794-0393-029 00 48 52.41 -00 24 30.8 2.6953 10.39  0 1.82  1 0       
51913-0394-336 00 48 56.34 +00 56 48.1 2.3250 15.70  0 1.75  3 3 0.128 
52148-0656-570 00 48 58.29 -08 42 10.6 2.2122 13.94  0 1.46  0 0       
51913-0394-399 00 49 18.97 +00 26 09.5 1.9433 11.39  0 1.85  2 1 0.057 
52148-0656-079 00 49 20.63 -09 50 32.2 2.3496  4.69  0 0.85  0 0       
52199-0691-627 00 49 27.65 +00 25 42.5 1.7288 12.98  0 2.45  0 0       
51879-0419-639 00 49 28.38 +15 28 59.1 2.1988  9.02  0 1.99  0 0       
52201-0692-351 00 49 36.39 +00 04 52.4 2.2940  8.07  0 2.00  3 2 0.062 
52148-0656-074 00 49 54.03 -10 06 14.2 2.2378  4.54  0 1.67  0 0       
52883-1496-191 00 50 00.09 -00 32 07.7 3.4416 11.69  0 1.33  0 0       
52177-0657-382 00 50 01.80 -09 28 54.0 2.1764 10.69  0 2.14  2 1 0.069 
51913-0394-247 00 50 06.34 -00 53 19.3 4.3317  6.52  0 1.22  3 0       
51871-0420-261 00 50 10.32 +14 29 47.4 2.0405 15.10  0 1.28  1 1 0.043 
51871-0420-295 00 50 10.72 +13 49 48.9 1.8324  4.58  0 0.63  1 1 0.054 
51913-0394-264 00 50 13.77 -00 24 46.4 2.0320 10.65  0 1.49  4 3 0.144 
52199-0691-013 00 50 18.84 -00 54 38.0 2.3029 10.34  0 1.56  0 0       
51913-0394-403 00 50 21.22 +00 51 35.0 2.2341  4.54  0 0.71  7 3 0.137 
53242-1897-036 00 50 21.65 +14 37 27.1 2.4831  4.45  0 2.76  0 0       
51871-0420-255 00 50 31.91 +14 11 33.5 2.0450  6.46  0 1.18  6 5 0.187 
52177-0657-383 00 50 43.09 -09 43 14.7 2.9035  7.06  0 1.03  3 3 0.147 
51871-0420-361 00 50 51.54 +16 05 22.6 1.8364  8.00  0 0.84  1 1 0.031 
51913-0394-209 00 51 02.42 -01 02 44.4 1.8780  5.95  0 0.99  3 2 0.070 
52177-0657-323 00 51 03.47 -09 00 35.8 2.2791  7.44  0 0.75  1 1 0.044 
52199-0691-634 00 51 08.07 +00 09 16.5 1.8365 10.54  0 1.43  0 0       
52177-0657-369 00 51 13.68 -08 56 06.6 2.1929 10.11  0 1.70  2 2 0.095 
51913-0394-225 00 51 28.60 -00 24 53.8 1.9355 13.61  0 0.90  0 0       
52199-0691-637 00 51 31.17 +00 05 34.3 2.0215 26.02  0 2.08  5 3 0.141 
51871-0420-249 00 51 36.84 +14 06 35.2 1.9528  8.23  0 1.37  1 1 0.083 
52201-0692-239 00 51 38.33 -00 48 12.0 2.1007  7.84  0 0.86  0 0       
51913-0394-475 00 51 57.24 +00 03 54.7 1.9559  6.10  0 2.34  0 0       
51913-0394-533 00 52 02.40 +01 01 29.2 2.2706  7.02  0 0.94  4 2 0.108 
52177-0657-242 00 52 06.08 -11 08 37.9 3.2536  4.48  0 0.75  2 1 0.046 
51871-0420-432 00 52 13.59 +15 20 49.8 2.2312  4.10  0 0.69  0 0       
52201-0692-228 00 52 19.31 -00 23 15.5 2.8208  4.50  0 1.09  2 1 0.040 
52177-0657-227 00 52 20.23 -10 32 13.4 1.7024  6.52  0 0.77  0 0       
51913-0394-531 00 52 25.44 +00 42 51.1 2.9335  6.45  0 0.65  1 1 0.037 
52177-0657-244 00 52 29.51 -11 03 09.9 2.4524  4.68  0 0.66  2 1 0.050 
52201-0692-222 00 52 34.33 -00 33 05.7 1.9343  5.80  0 1.31  0 0       
52883-1496-099 00 52 51.57 -01 05 43.1 2.4906  4.33  0 1.44  0 0       
51871-0420-121 00 53 19.20 +13 47 08.8 2.9203  4.79  0 1.51  0 0       
51871-0420-487 00 53 20.83 +15 27 24.2 1.8722  8.40  0 2.79  2 1 0.045 
51871-0420-488 00 53 23.06 +15 33 08.5 1.8619  7.09  0 1.30  2 1 0.059 
52201-0692-189 00 53 34.13 -00 40 31.9 2.0398  4.16  0 1.08  0 0       
52591-1084-594 00 53 42.96 +00 20 57.1 2.8549  9.18  0 2.66  0 0       
52201-0692-496 00 54 01.48 +00 28 47.7 3.4126  8.33  0 1.33  0 0       
52201-0692-452 00 54 02.98 +00 57 38.7 2.4274  7.82  0 1.51  1 1 0.043 
52201-0692-171 00 54 05.40 -00 20 53.0 1.8319  5.31  0 1.04  0 0       
51871-0420-563 00 54 06.68 +16 00 31.9 2.0767 11.11  0 1.33  3 2 0.077 
52201-0692-169 00 54 18.28 -00 45 38.3 3.3804  9.07  0 1.45  0 0       
51871-0420-155 00 54 26.15 +14 35 06.7 1.7297 16.17  0 0.83  2 2 0.087 
52201-0692-539 00 54 36.35 +00 50 55.6 2.2356  7.16  0 1.46  0 0       
52201-0692-136 00 54 47.83 -00 57 26.7 1.7634  4.09  0 1.72  0 0       
52177-0657-161 00 54 48.44 -10 14 20.4 1.7448  5.19  0 1.48  1 1 0.036 
52520-1083-381 00 54 54.62 +00 17 59.2 2.1702  6.17  0 1.16  4 3 0.218 
51783-0395-304 00 54 54.84 -00 42 44.0 2.2184 15.06  0 1.66  2 1 0.042 
52177-0657-548 00 55 04.96 -09 20 49.6 1.7114 14.06  0 1.39  0 0       
52177-0657-536 00 55 08.98 -08 59 14.7 2.4752  7.08  0 2.29  3 2 0.113 
52201-0692-100 00 55 13.15 -00 56 21.2 3.6115  6.59  0 1.40  0 0       
52201-0692-528 00 55 16.98 +01 08 44.7 3.1313  8.84  0 0.80  0 0       
52177-0657-521 00 55 17.66 -08 37 42.6 2.1923  9.01  0 0.89  1 1 0.036 
52201-0692-531 00 55 18.98 +00 50 04.9 2.4833  9.35  0 0.66  2 2 0.097 
51783-0395-318 00 55 23.82 -00 19 41.9 1.8131  6.44  0 2.43  6 0       
52520-1083-263 00 55 35.01 -00 32 58.3 2.0432  5.64  0 1.10  0 0       
51821-0421-351 00 55 39.28 +14 55 51.4 1.7397  8.52  0 1.03  0 0       
52177-0657-107 00 55 40.11 -10 04 15.2 2.1563  6.09  0 1.94  4 4 0.178 
51821-0421-311 00 56 00.20 +14 14 55.3 1.7401 13.66  0 1.46  0 0       
52520-1083-224 00 56 02.55 -00 02 02.8 2.3732  9.29  0 1.03  1 0       
52146-0658-343 00 56 09.71 -09 31 01.7 1.8115  4.91  0 1.39  0 0       
52177-0657-574 00 56 11.68 -08 41 29.5 1.7641 14.99  0 2.22  0 0       
52177-0657-056 00 56 18.68 -10 46 43.0 1.8496 24.97  0 1.31  0 0       
52201-0692-115 00 56 24.62 -00 04 38.5 2.2439  4.97  0 2.32  1 0       
51783-0395-366 00 56 46.83 +01 04 52.4 1.9952  4.14  0 1.51  0 0       
52146-0658-399 00 56 53.25 -09 41 21.8 3.2536 10.34  0 1.53  0 0       
51871-0420-119 00 57 00.19 +14 37 37.7 2.6432  8.65  0 2.26  6 2 0.097 
