# plate-fiber-mjd  zqso imag zabs grade type CIV_ew1 CIV_ewer1 CIV_ew2 CIV_ewer2 beta BAL1 BAL2
0654-325-52146 2.09390 18.18 2.05516   C    C 2.80900 0.41500 1.78500 0.23700 0.01260   0   0
0654-325-52146 2.09390 18.18 2.09601   C    C 4.04700 0.27100 3.18900 0.30000 -0.00068   0   0
0654-257-52146 1.77950 18.78 1.59913   C    C 3.65600 0.44800 2.51300 0.40500 0.06698   0   0
0654-257-52146 1.77950 18.78 1.66883   D    C 1.63800 0.37700 1.23100 0.37200 0.04059   0   0
0689-245-52262 2.92250 19.37 2.30957  C*    C 2.01700 0.35200 0.94200 0.28200 0.16829   0   0
0689-370-52262 2.21480 19.03 1.80404   B    C 0.72000 0.16800 0.83800 0.24300 0.13586   0   0
0391-509-51782 2.56630 18.70 2.04343   C    C 1.25600 0.21100 1.79500 0.26700 0.15723   0   0
0391-509-51782 2.56630 18.70 2.51479   D    C 1.00900 0.19200 0.66400 0.17600 0.01455   0   0
0653-623-52145 3.60280 19.92 3.00623   B    C 5.33300 0.74800 3.37900 0.62600 0.13792   0   0
0653-623-52145 3.60280 19.92 3.56426   B    C 2.71200 0.47100 0.93100 0.29100 0.00840   0   0
1494-349-52937 2.37100 20.31 2.35004  C*    C 5.88800 0.92400 1.88700 0.48000 0.00623   0   0
0653-633-52145 2.03290 19.17 2.02972   C    C 1.19000 0.15400 0.95100 0.16400 0.00104   0   0
0654-397-52146 1.96370 19.00 1.79172   C    C 1.34900 0.25500 1.50400 0.41900 0.05971   0   0
0689-498-52262 2.30760 19.09 2.10433   D    C 0.54100 0.11600 0.86800 0.22300 0.06333   0   0
0391-102-51782 2.11600 18.53 1.57013   A   MC 4.02700 0.68200 2.37000 0.47600 0.19026   0   0
0689-516-52262 2.85440 19.54 2.62427   C    C 2.67200 0.52900 1.64900 0.37600 0.06149   0   0
2327-305-53710 3.35350 19.37 2.92050   A    C 2.58600 0.25800 1.46200 0.20900 0.10438   0   0
2327-305-53710 3.35350 19.37 3.14724   B    C 3.63800 0.42600 1.30900 0.22200 0.04851   0   0
0689-504-52262 2.74900 18.95 2.49190   A    C 2.79900 0.24500 1.90200 0.24900 0.07094   0   0
2327-292-53710 2.31550 18.68 1.96640   C    C 0.95700 0.23800 1.42600 0.27400 0.11082  10   3
2327-292-53710 2.31550 18.68 2.15207   A   CF 3.12200 0.22300 3.09800 0.21400 0.05052  10   3
2327-292-53710 2.31550 18.68 2.25652   A    C 1.11600 0.14000 1.09900 0.20200 0.01796  10   3
2327-292-53710 2.31550 18.68 2.32469  C*    C 1.01800 0.16400 2.90300 0.26100 -0.00275  10   3
2327-292-53710 2.31550 18.68 2.33184   B    C 2.90300 0.26100 2.17800 0.23400 -0.00490  10   3
0654-445-52146 3.25090 18.98 2.92207   C    C 4.01400 0.47100 2.27300 0.33000 0.08033   0   0
1494-291-52937 2.49990 20.28 1.94952   C    C 2.58400 0.49500 1.85500 0.41200 0.16943   0   0
2327-386-53710 2.06830 20.18 2.06692   C    C 1.78000 0.14200 1.15300 0.13200 0.00046   0   0
0654-469-52146 2.22910 17.98 2.11860   A    C 1.36700 0.14400 1.02800 0.14200 0.03480   0   0
0654-469-52146 2.22910 17.98 2.15350   C    C 0.71200 0.14100 0.53100 0.12400 0.02368   0   0
0689-552-52262 2.04810 19.14 1.76445   A   CF 1.34500 0.24700 0.60800 0.17800 0.09736   0   0
2327-290-53710 2.62270 19.29 2.14444   D    C 2.02700 0.28500 0.93600 0.24900 0.14064   0   0
2327-290-53710 2.62270 19.29 2.33498   B    C 4.18800 0.30800 2.15100 0.23300 0.08256   0   0
2327-290-53710 2.62270 19.29 2.35326   A    C 3.33400 0.29700 1.27700 0.23000 0.07713   0   0
2848-564-54453 2.90940 17.80 2.27726   A    C 2.46300 0.16300 1.33300 0.13700 0.17457   0   0
2848-564-54453 2.90940 17.80 2.32243   C    C 0.39400 0.05100 0.46200 0.05500 0.16127   0   0
1493-624-52933 2.30490 20.04 1.74404   C    C 1.23500 0.20900 1.30600 0.32900 0.18385   0   0
2327-369-53710 2.83000 18.98 2.83477   C    C 0.96500 0.16100 0.73600 0.18000 -0.00123   0   0
0418-336-51817 2.04960 18.90 2.04966   C    C 4.04800 0.23000 2.62100 0.19800 -0.00003   0   0
2327-203-53710 2.32070 19.61 1.81695   A  MCF 2.68100 0.36300 2.66000 0.32100 0.16306   0   0
2327-203-53710 2.32070 19.61 1.71459   A    C 2.11500 0.31000 1.31300 0.25500 0.19886   0   0
2327-203-53710 2.32070 19.61 1.77757   B    C 0.94900 0.20300 1.17400 0.28800 0.17674   0   0
2327-203-53710 2.32070 19.61 2.19044  C*    C 2.72300 0.33400 2.31100 0.33000 0.04001   0   0
2327-203-53710 2.32070 19.61 2.30160   A    C 1.63600 0.13500 1.48200 0.11900 0.00578   0   0
